0.0,les petxines presenten escotadura o canal sifonal,les petxines presenten escotadura o canal sifonal
0.16666666666666666,havia nascut l'emmanuel tot i que aleshores encara no amb aquest nom,havia naiscut lemanuel tot i que aleshores encara no amb aquest nom
0.0,es troba des de les costes de corea fins a les de filipines,es troba des de les costes de corea fins a les de filipines
0.0,aconseguint un millor aprofitament de l'espectre,aconseguint un millor aprofitament de l'espectre
0.07142857142857142,va reconèixer que el fracàs havia estat degut parcialment a la seua situació personal,va reconèixer que el fracàs havia estat degut parcialment a la seva situació personal
0.7142857142857143,el sentit dreta esquerra amunt i avall,el sentit dreta es casa am un llavall
0.0,i arribà la fama,i arribà la fama
0.1,la seva mort va ser atribuïda a una embòlia pulmonar,la seva mort va ser atribuïda a una embòlia pulmonal
0.0,té un cos de mida mitjana allargat i pesat,té un cos de mida mitjana allargat i pesat
0.16666666666666666,l'acidesa del sòl és per tant el resultat de la hidròlisi d'alumini,l'aixidesa del sol és per tant el resultat de la hidròlisi d'alumini
0.0,el príncep i els seus consellers han de treballar per aquest fi,el príncep i els seus consellers han de treballar per aquest fi
0.0,nat a venècia va traslladar-se a roma quan ja havia complert els vint anys,nat a venècia va traslladar-se a roma quan ja havia complert els vint anys
0.1111111111111111,ella i el seu marit van tenir nou fills,ella i el seu marit man tenir nou fills
0.1111111111111111,la localitat rep així mateix el nom donzell d'agramunt,la localitat rep així mateix el nom donzè d'agramunt
0.13333333333333333,quan el diafragma es relaxa l'aire és expirat per la mateixa elasticitat dels teixits pulmonars,quan el diafragma es relaxa l'aire és espirat per la mateixa elesticitat dels teixits pulmonars
0.06666666666666667,just al costat hi ha el palauet d'aiora i els seus jardins que cobreixen l'estació,just al costat hi ha el palauet taiora i els seus jardins que cobreixen l'estació
0.13333333333333333,el seu pare miner de fons va ser un alcohòlic que més tard acabaria suïcidant-se,el seu pare miner de fons va ser un alcohòlig que més tard acabaria suincidant-se
0.0,allà treballen més de mil persones,allà treballen més de mil persones
0.16666666666666666,actualment hi ha diverses sales ja que es tracta d'un museu pluridisciplinari,actualment n'hi ha diverses sales ja que es tracta d'un museu cloridiscpilinàti
0.0,és el club dels militars,és el club dels militars
0.06666666666666667,els nois sortien en processó i demanaven almoina a tothom que trobessin en aquests llocs,els nois sortien en processó i demanaven homoina a tothom que trobessin en aquests llocs
0.18181818181818182,en aquest context la recollida del testimoni oral ha pres importància,en aquest context la recollida del testimoni oral après importància
0.14285714285714285,aquests en són els primers castlans coneguts,aquests en són els primers caslans coneguts
0.0,l'objectiu de l'experiència és provar una nova droga que permetria eliminar l'agressivitat dels delinqüents,l'objectiu de l'experiència és provar una nova droga que permetria eliminar l'agressivitat dels delinqüents
0.0,d'aquest conjunt destaca una torre ampla de base quadrangular,d'aquest conjunt destaca una torre ampla de base quadrangular
0.07692307692307693,els seus noms estan relacionats amb l'asterisme més destacat de cada sector respectiu,els seus noms estan relacionats amb l'esterisme més destacat de cada sector respectiu
0.0,viu a les muntanyes de bolívia colòmbia l'equador el perú i veneçuela,viu a les muntanyes de bolívia colòmbia l'equador el perú i veneçuela
0.0,unes rajoles de la casa ens recorden la seva vida,unes rajoles de la casa ens recorden la seva vida
0.07692307692307693,es proclamaran electes per a cada càrrec els candidats que obtinguin la majoria,es proclamaran electes per cada càrrec els candidats que obtinguin la majoria
0.0,l'interior és una sola nau de planta rectangular,l'interior és una sola nau de planta rectangular
0.15384615384615385,les hormones pertanyen al grup dels missatgers químics que inclou també als neurotransmissors,les hormones pertanyen al grup dels missatges químics que inclou també els neurotransmissors
0.0,com que tenia el mar a la vora hi anava i recollia petxines i roques,com que tenia el mar a la vora hi anava i recollia petxines i roques
0.0,se n'han trobat fòssils a egipte,se n'han trobat fòssils a egipte
0.0,per al cas d'un sistema conservatiu l'energia potencial no depèn del temps,per al cas d'un sistema conservatiu l'energia potencial no depèn del temps
0.0,va tenir variades versions com una exposició assemblea recollida de signatures festes reivindicatives,va tenir variades versions com una exposició assemblea recollida de signatures festes reivindicatives
0.3,egipte va tenir durant molt de temps llaços amb líbia,egipte va tenir durant molt de temps jasusamb lívia
0.2857142857142857,el seu hàbitat natural són els palmerars,el seu hàbitatge natural són els palmarars
0.0,la planta correspon sens dubte a l'etapa més primitiva la preromànica,la planta correspon sens dubte a l'etapa més primitiva la preromànica
0.3076923076923077,l'empresa elaborarà un calendari de guàrdies amb una antelació mínima de dos mesos,l'empresa elaborarà un calendari de guàrdies am una atelació mínima del dos anys
0.0,la majoria habiten en aigües dolces però també n'hi ha d'aigües marines,la majoria habiten en aigües dolces però també n'hi ha d'aigües marines
0.0,quan existia un conflicte la llei de roma s'imposava,quan existia un conflicte la llei de roma s'imposava
0.0,durant l'època imperial van portar algun altre cognom,durant l'època imperial van portar algun altre cognom
0.0,la revolta va augmentar contínuament tot el febrer,la revolta va augmentar contínuament tot el febrer
0.0,a causa d'això el model fou un fracàs comercial,a causa d'això el model fou un fracàs comercial
0.0,es distribueix a l'oest d'europa,es distribueix a l'oest d'europa
0.07692307692307693,a més del futbol practicà l'atletisme el ciclisme i el joc de pilota,a més del futbol practicà l'atletisme el ciclisme i el joc de pillota
0.0,va ser promogut a major general,va ser promogut a major general
0.0,la façana presenta dos eixos verticals d'obertures d'alçades decreixents,la façana presenta dos eixos verticals d'obertures d'alçades decreixents
0.0,ara en canvi només produeix continguts del cor,ara en canvi només produeix continguts del cor
0.0,el límit de tolerància a la dessecació varia d'un organisme a un altre,el límit de tolerància a la dessecació varia d'un organisme a un altre
0.0,l'interior posseeix obres d'art de gran interès,l'interior posseeix obres d'art de gran interès
0.2,però nogués aconseguí trucar a les forces franceses properes evitant així ser la seva captura,però loguès aconseguí trucar a l'esforces franceses properes evitant així ser la seva captura
0.0,al capdamunt s'alça un campanar d'espadanya de dues obertures,al capdamunt s'alça un campanar d'espadanya de dues obertures
0.0,per exemple no s'inclouen els tomàquets els cogombres i altres fruits que no són dolços,per exemple no s'inclouen els tomàquets els cogombres i altres fruits que no són dolços
