0.0,les petxines presenten escotadura o canal sifonal,les petxines presenten escotadura o canal sifonal
0.2857142857142857,formulà el concepte d'espai català de comunicació,formulà el concepte d'espai català a le comunicació
0.0,passa pel clot del morral i travessa després l'extrem oriental del bosc de la peguera,passa pel clot del morral i travessa després l'extrem oriental del bosc de la peguera
0.16666666666666666,havia nascut l'emmanuel tot i que aleshores encara no amb aquest nom,havia naiscut lemanuel tot i que aleshores encara no amb aquest nom
0.0,no s'ha de confondre amb el també músic israelià contrabaixista del mateix nom,no s'ha de confondre amb el també músic israelià contrabaixista del mateix nom
0.0,durant una gran part de l'edat mitjana va ser membre de la lliga hanseàtica,durant una gran part de l'edat mitjana va ser membre de la lliga hanseàtica
0.06666666666666667,tots els altres intents van fracassar a causa de la mala resolució dels detectors disponibles,tots els altres intents van fracassar a causa de la mala resolució dels derectors disponibles
0.0,just en aquest lloc se'n desvia cap al nord-est la pista de la plana,just en aquest lloc se'n desvia cap al nord-est la pista de la plana
0.13333333333333333,un altre exemple d'aplicació de l'osmosi inversa és un procediment industrial eficaç de descontaminació d'aigües,un altre exemple d'aplicació de l'osmozim versa és un procediment industrial eficaç de descontaminació d'aigües
0.14285714285714285,a més fou considerat un poderós amulet,a més fou considerat un poderós ambulet
0.1,la seva mort va ser atribuïda a una embòlia pulmonar,la seva mort va ser atribuïda a una embòlia pulmonal
0.09090909090909091,va viatjar a antioquia on va imposar el poder de bizanci,va viatjar a itioquia on va imposar el poder de bizanci
0.0,va dominar fàcilment la situació i va governar durant bastants anys,va dominar fàcilment la situació i va governar durant bastants anys
0.26666666666666666,en el vi el sabor i la persistència del regust es tenen particularment en compte,en el vi el sabol i la persistència en elgaigust es tenen paticularment en compte
0.14285714285714285,evidentment com més lluny està més interfereix,evidentment com més lluny està més interferix
0.0,russell va néixer en una família de les altes esferes de l'aristocràcia britànica,russell va néixer en una família de les altes esferes de l'aristocràcia britànica
0.1111111111111111,ella i el seu marit van tenir nou fills,ella i el seu marit man tenir nou fills
0.46153846153846156,el poema sembla haver estat popular pels acudits i endevinalles pronunciats al banquet,el poent sembla haver extat popular pels ebudits inrivineres pronunciats al l'incret
0.18181818181818182,cal destacar que a la seua rodalia existeixen unes coves prehistòriques,cal destacar que la seua rodelia existeixen unes coves prehistòriques
0.0,és a prop del límit del terme municipal,és a prop del límit del terme municipal
0.1111111111111111,un polígon que no és simple s'anomena polígon complex,un polígon que no simple s'anomena polígon complex
0.13333333333333333,quan el diafragma es relaxa l'aire és expirat per la mateixa elasticitat dels teixits pulmonars,quan el diafragma es relaxa l'aire és espirat per la mateixa elesticitat dels teixits pulmonars
0.06666666666666667,just al costat hi ha el palauet d'aiora i els seus jardins que cobreixen l'estació,just al costat hi ha el palauet taiora i els seus jardins que cobreixen l'estació
0.0,allà treballen més de mil persones,allà treballen més de mil persones
0.13333333333333333,els primers xips tenien menys de cent transistors i s'anomenaven circuits d'integració a petita escala,els primers xips tenien menys de cent trànsits tos i s'anomenaven circuits d'integració a petita escala
0.0,és el club dels militars,és el club dels militars
0.25,els llegums són prims,els lligums són prims
0.0,també cal remarcar que ha estat un prolífic escriptor,també cal remarcar que ha estat un prolífic escriptor
0.06666666666666667,els nois sortien en processó i demanaven almoina a tothom que trobessin en aquests llocs,els nois sortien en processó i demanaven homoina a tothom que trobessin en aquests llocs
0.1,la turbulència pot trencar l'estratificació que crea capes mixtes d'aigua,la turbulència pot trencar l'estadificació que crea capes mixtes d'aigua
0.0,les proves s'acostumen a executar una sola vegada exceptuant els casos on es descobreixen defectes,les proves s'acostumen a executar una sola vegada exceptuant els casos on es descobreixen defectes
0.0,a partir d'aquí hi va haver una gran repressió sobre els grups opositors,a partir d'aquí hi va haver una gran repressió sobre els grups opositors
0.0,l'objectiu de l'experiència és provar una nova droga que permetria eliminar l'agressivitat dels delinqüents,l'objectiu de l'experiència és provar una nova droga que permetria eliminar l'agressivitat dels delinqüents
0.07142857142857142,per construir els glacis de ponent arrasà la vila vella de cotlliure església inclosa,per construir els glacis de ponent arraçà la vila vella de cotlliure església inclosa
0.1111111111111111,en la part central la porta d'entrada d'arc apuntat,a la part central la porta d'entrada d'arc apuntat
0.0,és un edifici cantoner de tres plantes i vessant a façana,és un edifici cantoner de tres plantes i vessant a façana
0.0,actualment es conserva a la biblioteca reial de torí,actualment es conserva a la biblioteca reial de torí
0.0,unes rajoles de la casa ens recorden la seva vida,unes rajoles de la casa ens recorden la seva vida
0.09090909090909091,s'utilitza tant amb el camp llis com amb l'afegit d'algun emblema,s'utilitza tant amb el camp llist com amb l'afegit d'algun emblema
0.06666666666666667,és així com l'automòbil fins llavors considerat un luxe s'imposa com a vector del desenvolupament,és així com l'automòbil fins llavors considerat un luxe s'imposa com vector del desenvolupament
