0.07692307692307693,és notable per l'ús de màgia i per la seva trama d'estructura inusual,és notable per l'ús de la màgia i per la seva trama d'estructura inusual
0.13333333333333333,el general seleuc va formar el seu imperi selèucida que incloïa la regió del pakistan,el general saleuc va formar el seu imperi seleucida que incloïa la regió del pakistan
0.07142857142857142,es va suspendre el treball en el pont per permetre la realització d'una investigació,es va suspendre el treball en el pont per a permetre la realització d'una investigació
0.0,el matrimoni va tenir dos fills i una filla,el matrimoni va tenir dos fills i una filla
0.0,es troba des de les costes de corea fins a les de filipines,es troba des de les costes de corea fins a les de filipines
0.0,aquesta identificació de predicats amb funcions numèriques s'assumeix per la resta de l'article,aquesta identificació de predicats amb funcions numèriques s'assumeix per la resta de l'article
0.0,molt jove va començar a treballar com a jornaler agrícola fent diverses tasques,molt jove va començar a treballar com a jornaler agrícola fent diverses tasques
0.0,arribà a la conclusió que aquests fòssils eren dents de tauró,arribà a la conclusió que aquests fòssils eren dents de tauró
0.0,aconseguint un millor aprofitament de l'espectre,aconseguint un millor aprofitament de l'espectre
0.0,el príncep era músic atent i calvinista,el príncep era músic atent i calvinista
0.08333333333333333,una diferència entre plotí i procle és la necessitat de la pregària,una diferència entre plutí i procle és la necessitat de la pregària
0.16666666666666666,l'acidesa del sòl és per tant el resultat de la hidròlisi d'alumini,l'acidesa del sòl és per tant a resultant de la hidròlisi d'alumini
0.0,nat a venècia va traslladar-se a roma quan ja havia complert els vint anys,nat a venècia va traslladar-se a roma quan ja havia complert els vint anys
0.0,el seu pare miner de fons va ser un alcohòlic que més tard acabaria suïcidant-se,el seu pare miner de fons va ser un alcohòlic que més tard acabaria suïcidant-se
0.0,típicament s'utilitza la recerca binària per a determinar aquesta posició relativa,típicament s'utilitza la recerca binària per a determinar aquesta posició relativa
0.0,a més exportà maquinària a diversos països d'amèrica i d'europa,a més exportà maquinària a diversos països d'amèrica i d'europa
0.0,l'ajuntament de sóller li va dedicar un carrer,l'ajuntament de sóller li va dedicar un carrer
0.0,en aquest context la recollida del testimoni oral ha pres importància,en aquest context la recollida del testimoni oral ha pres importància
0.0,estan més baixos que el nivell del pati,estan més baixos que el nivell del pati
0.08333333333333333,era un home culte i poliglot i va viatjar per tot europa,era un home culte i políglut i va viatjar per tot europa
0.21428571428571427,pel que en aquesta etapa s'intenta centrar el problema per adquirir una visió pròpia,pel que en aquesta etapa s l'intenta centrar el problema per a adquirir una visió pròpia
0.08333333333333333,fou una de les peces més característiques i emblemàtiques de l'uniforme d'hússar,fou una de les peces més característiques i emblemàtiques de l'uniforme d'usa
0.0,viu a les muntanyes de bolívia colòmbia l'equador el perú i veneçuela,viu a les muntanyes de bolívia colòmbia l'equador el perú i veneçuela
0.2,el costat lingual és estret,el costat rlingual és estret
0.0,va ser la primera vegada que tal esdeveniment va tenir lloc,va ser la primera vegada que tal esdeveniment va tenir lloc
0.06666666666666667,com que tenia el mar a la vora hi anava i recollia petxines i roques,com que tenia el mar a la vora i anava i recollia petxines i roques
0.1,egipte va tenir durant molt de temps llaços amb líbia,egipte va tenir durant molt de temps jaços amb líbia
0.23076923076923078,l'empresa elaborarà un calendari de guàrdies amb una antelació mínima de dos mesos,l'empresa elaborarà un calendari de guàrdies amb una teleció mínima del dos anys
0.2222222222222222,per casar filles solteres no vengues moltons ni ovelles,per casar filles i saluteres no vengues moltons ni ovelles
0.0,la revolta va augmentar contínuament tot el febrer,la revolta va augmentar contínuament tot el febrer
0.25,immediatament convenç a club afició i cos tècnic de la seva qualitat,immediatament convènçer club afició i cost tècnic de la seva qualitat
0.16666666666666666,va ser promogut a major general,va ser promogut a major es general
0.0,ara en canvi només produeix continguts del cor,ara en canvi només produeix continguts del cor
0.13333333333333333,la revista ha estat considerada com la principal revista d'il·lustració botànica en els seus començaments,ha estat considerada com la principal revista d'il·lustració botànica en els seus començaments
0.0,llavors no jugava com defensa central ho feia com centrecampista ofensiu,llavors no jugava com defensa central ho feia com centrecampista ofensiu
0.15384615384615385,en situació de combat era capaç de superar a molts dels caces contemporanis,en situació de combat era capaç de superar molts dels casos contemporanis
0.25,el primer acte del nou pare va ser emancipar al seu fill,el primer acte del nou pare va semancipar el seu fill
